backend_api_id,module,controller,java_method,http_method,controller_path,external_path_candidate,permissions,idempotent_annotation,response_type,data_scope,source,openapi_status
BEAPI-0416,system,HrEmployeeProfileController,getInfo,GET,/hr/employee/{userId},/system/hr/employee/{userId},hr:employee:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:78,待生成版本化 OpenAPI 基线
BEAPI-0417,system,HrEmployeeProfileController,completeness,GET,/hr/employee/{userId}/completeness,/system/hr/employee/{userId}/completeness,hr:employee:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:82,待生成版本化 OpenAPI 基线
BEAPI-0418,system,HrEmployeeProfileController,edit,PATCH,/hr/employee/{userId},/system/hr/employee/{userId},hr:employee:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:88,待生成版本化 OpenAPI 基线
BEAPI-0419,system,HrEmployeeProfileController,editLegacy,PUT,/hr/employee/{userId},/system/hr/employee/{userId},hr:employee:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:96,待生成版本化 OpenAPI 基线
BEAPI-0420,system,HrEmployeeProfileController,editLegacyRoot,PUT,/hr/employee,/system/hr/employee,hr:employee:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:104,待生成版本化 OpenAPI 基线
BEAPI-0421,system,HrEmployeeProfileController,confirmRenewal,POST,/hr/employee/{userId}/renewal/confirm,/system/hr/employee/{userId}/renewal/confirm,hr:employee:renewal,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:111,待生成版本化 OpenAPI 基线
BEAPI-0422,system,HrEmployeeProfileController,confirmRegularization,POST,/hr/employee/{userId}/regularize,/system/hr/employee/{userId}/regularize,hr:employee:regularize,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:126,待生成版本化 OpenAPI 基线
BEAPI-0423,system,HrEmployeeProfileController,transferBusinessDate,GET,/hr/employee/transfer/business-date,/system/hr/employee/transfer/business-date,hr:employee:transfer,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:139,待生成版本化 OpenAPI 基线
BEAPI-0424,system,HrEmployeeProfileController,confirmTransfer,POST,/hr/employee/{userId}/transfer,/system/hr/employee/{userId}/transfer,hr:employee:transfer,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:148,待生成版本化 OpenAPI 基线
BEAPI-0425,system,HrEmployeeProfileController,offboardingBusinessDate,GET,/hr/employee/offboard/business-date,/system/hr/employee/offboard/business-date,hr:employee:offboard,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:161,待生成版本化 OpenAPI 基线
BEAPI-0426,system,HrEmployeeProfileController,confirmOffboarding,POST,/hr/employee/{userId}/offboard,/system/hr/employee/{userId}/offboard,hr:employee:offboard,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:170,待生成版本化 OpenAPI 基线
BEAPI-0427,system,HrEmployeeProfileController,export,POST,/hr/employee/export,/system/hr/employee/export,hr:employee:export,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:185,待生成版本化 OpenAPI 基线
BEAPI-0428,system,HrEmployeeProfileController,reveal,POST,/hr/employee/{userId}/sensitive/reveal,/system/hr/employee/{userId}/sensitive/reveal,hr:employee:sensitive:view,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:195,待生成版本化 OpenAPI 基线
BEAPI-0429,system,HrEmployeeProfileController,exportSensitive,POST,/hr/employee/export-sensitive,/system/hr/employee/export-sensitive,hr:employee:export:sensitive,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:206,待生成版本化 OpenAPI 基线
BEAPI-0430,system,HrEmployeeProfileController,importData,POST,/hr/employee/importData,/system/hr/employee/importData,hr:import:confirm,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:234,待生成版本化 OpenAPI 基线
BEAPI-0431,system,HrEmployeeProfileController,importTemplate,POST,/hr/employee/importTemplate,/system/hr/employee/importTemplate,hr:import:template,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrEmployeeProfileController.java:245,待生成版本化 OpenAPI 基线
BEAPI-0432,system,HrHealthCertificateApprovalStartOutboxController,list,GET,/hr/health-certificate/approval-start-outbox/list,/system/hr/health-certificate/approval-start-outbox/list,未声明/公共接口,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateApprovalStartOutboxController.java:42,待生成版本化 OpenAPI 基线
BEAPI-0433,system,HrHealthCertificateApprovalStartOutboxController,summary,GET,/hr/health-certificate/approval-start-outbox/summary,/system/hr/health-certificate/approval-start-outbox/summary,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateApprovalStartOutboxController.java:51,待生成版本化 OpenAPI 基线
BEAPI-0434,system,HrHealthCertificateApprovalStartOutboxController,replay,POST,/hr/health-certificate/approval-start-outbox/{outboxId}/replay,/system/hr/health-certificate/approval-start-outbox/{outboxId}/replay,未声明/公共接口,yes,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateApprovalStartOutboxController.java:62,待生成版本化 OpenAPI 基线
BEAPI-0435,system,HrHealthCertificateController,capability,GET,/hr/health-certificate/capability,/system/hr/health-certificate/capability,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:58,待生成版本化 OpenAPI 基线
BEAPI-0436,system,HrHealthCertificateController,me,GET,/hr/health-certificate/me,/system/hr/health-certificate/me,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:65,待生成版本化 OpenAPI 基线
BEAPI-0437,system,HrHealthCertificateController,saveMyDraft,POST,/hr/health-certificate/me/draft,/system/hr/health-certificate/me/draft,未声明/公共接口,yes,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:75,待生成版本化 OpenAPI 基线
BEAPI-0438,system,HrHealthCertificateController,submitMine,POST,/hr/health-certificate/me/submit,/system/hr/health-certificate/me/submit,未声明/公共接口,yes,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:86,待生成版本化 OpenAPI 基线
BEAPI-0439,system,HrHealthCertificateController,withdrawMine,POST,/hr/health-certificate/me/{certificateId}/withdraw,/system/hr/health-certificate/me/{certificateId}/withdraw,未声明/公共接口,yes,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:98,待生成版本化 OpenAPI 基线
BEAPI-0440,system,HrHealthCertificateController,list,GET,/hr/health-certificate/list,/system/hr/health-certificate/list,未声明/公共接口,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:107,待生成版本化 OpenAPI 基线
BEAPI-0441,system,HrHealthCertificateController,opsSummary,GET,/hr/health-certificate/ops-summary,/system/hr/health-certificate/ops-summary,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:116,待生成版本化 OpenAPI 基线
BEAPI-0442,system,HrHealthCertificateController,employee,GET,/hr/health-certificate/employee/{userId},/system/hr/health-certificate/employee/{userId},未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:123,待生成版本化 OpenAPI 基线
BEAPI-0443,system,HrHealthCertificateController,attachment,GET,/hr/health-certificate/{certificateId}/attachment,/system/hr/health-certificate/{certificateId}/attachment,未声明/公共接口,no,ResponseEntity<StreamingResponseBody>,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:130,待生成版本化 OpenAPI 基线
BEAPI-0444,system,HrHealthCertificateController,review,POST,/hr/health-certificate/{certificateId}/review,/system/hr/health-certificate/{certificateId}/review,未声明/公共接口,yes,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrHealthCertificateController.java:145,待生成版本化 OpenAPI 基线
BEAPI-0445,system,HrMasterDataReadinessController,summary,GET,/hr/completeness/master-data/summary,/system/hr/completeness/master-data/summary,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrMasterDataReadinessController.java:32,待生成版本化 OpenAPI 基线
BEAPI-0446,system,HrMasterDataReadinessController,issues,GET,/hr/completeness/master-data/issues,/system/hr/completeness/master-data/issues,未声明/公共接口,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrMasterDataReadinessController.java:39,待生成版本化 OpenAPI 基线
BEAPI-0447,system,HrMasterDataReadinessController,codes,GET,/hr/completeness/master-data/codes,/system/hr/completeness/master-data/codes,未声明/公共接口,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrMasterDataReadinessController.java:46,待生成版本化 OpenAPI 基线
BEAPI-0448,system,HrMasterDataReadinessController,export,POST,/hr/completeness/master-data/export,/system/hr/completeness/master-data/export,未声明/公共接口,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrMasterDataReadinessController.java:53,待生成版本化 OpenAPI 基线
BEAPI-0449,system,HrOnboardingController,list,GET,/hr/onboarding/list,/system/hr/onboarding/list,hr:onboarding:list,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:46,待生成版本化 OpenAPI 基线
BEAPI-0450,system,HrOnboardingController,summary,GET,/hr/onboarding/summary,/system/hr/onboarding/summary,hr:onboarding:workbench,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:56,待生成版本化 OpenAPI 基线
BEAPI-0451,system,HrOnboardingController,formOptions,GET,/hr/onboarding/form-options,/system/hr/onboarding/form-options,hr:onboarding:add | hr:onboarding:edit | hr:onboarding:list,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:65,待生成版本化 OpenAPI 基线
BEAPI-0452,system,HrOnboardingController,create,POST,/hr/onboarding,/system/hr/onboarding,hr:onboarding:add,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:74,待生成版本化 OpenAPI 基线
BEAPI-0453,system,HrOnboardingController,get,GET,/hr/onboarding/{id},/system/hr/onboarding/{id},hr:onboarding:query,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:81,待生成版本化 OpenAPI 基线
BEAPI-0454,system,HrOnboardingController,conflicts,GET,/hr/onboarding/{id}/conflicts,/system/hr/onboarding/{id}/conflicts,hr:onboarding:confirm,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:85,待生成版本化 OpenAPI 基线
BEAPI-0455,system,HrOnboardingController,confirm,POST,/hr/onboarding/{id}/confirm,/system/hr/onboarding/{id}/confirm,hr:onboarding:confirm,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:94,待生成版本化 OpenAPI 基线
BEAPI-0456,system,HrOnboardingController,update,PUT,/hr/onboarding/{id},/system/hr/onboarding/{id},hr:onboarding:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:103,待生成版本化 OpenAPI 基线
BEAPI-0457,system,HrOnboardingController,ready,POST,/hr/onboarding/{id}/ready,/system/hr/onboarding/{id}/ready,hr:onboarding:ready,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:112,待生成版本化 OpenAPI 基线
BEAPI-0458,system,HrOnboardingController,returnToDraft,POST,/hr/onboarding/{id}/return-to-draft,/system/hr/onboarding/{id}/return-to-draft,hr:onboarding:return,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:121,待生成版本化 OpenAPI 基线
BEAPI-0459,system,HrOnboardingController,cancel,POST,/hr/onboarding/{id}/cancel,/system/hr/onboarding/{id}/cancel,hr:onboarding:cancel,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:130,待生成版本化 OpenAPI 基线
BEAPI-0460,system,HrOnboardingController,restore,POST,/hr/onboarding/{id}/restore,/system/hr/onboarding/{id}/restore,hr:onboarding:restore,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingController.java:139,待生成版本化 OpenAPI 基线
BEAPI-0461,system,HrOnboardingImportController,preview,POST,/hr/onboarding/import/preview,/system/hr/onboarding/import/preview,hr:onboarding:import:preview,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingImportController.java:32,待生成版本化 OpenAPI 基线
BEAPI-0462,system,HrOnboardingImportController,get,GET,/hr/onboarding/import/{batchId},/system/hr/onboarding/import/{batchId},hr:onboarding:import:preview,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingImportController.java:39,待生成版本化 OpenAPI 基线
BEAPI-0463,system,HrOnboardingImportController,confirm,POST,/hr/onboarding/import/{batchId}/confirm,/system/hr/onboarding/import/{batchId}/confirm,hr:onboarding:import:confirm,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingImportController.java:48,待生成版本化 OpenAPI 基线
BEAPI-0464,system,HrOnboardingImportController,template,GET,/hr/onboarding/import/template,/system/hr/onboarding/import/template,hr:onboarding:import:template,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingImportController.java:57,待生成版本化 OpenAPI 基线
BEAPI-0465,system,HrOnboardingImportController,errors,GET,/hr/onboarding/import/{batchId}/errors,/system/hr/onboarding/import/{batchId}/errors,hr:onboarding:import:preview,no,void,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingImportController.java:66,待生成版本化 OpenAPI 基线
BEAPI-0466,system,HrOnboardingPositionConfigController,list,GET,/hr/onboarding/config/list,/system/hr/onboarding/config/list,hr:onboarding:config,no,TableDataInfo,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingPositionConfigController.java:35,待生成版本化 OpenAPI 基线
BEAPI-0467,system,HrOnboardingPositionConfigController,get,GET,/hr/onboarding/config/{id},/system/hr/onboarding/config/{id},hr:onboarding:config,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingPositionConfigController.java:45,待生成版本化 OpenAPI 基线
BEAPI-0468,system,HrOnboardingPositionConfigController,create,POST,/hr/onboarding/config,/system/hr/onboarding/config,hr:onboarding:config,no,AjaxResult,待逐接口核验,erp-modules/erp-system/src/main/java/com/erp/system/controller/HrOnboardingPositionConfigController.java:50,待生成版本化 OpenAPI 基线
